q non-Coulombic_BLPS full_BLPS
   1.8540000000   10.7739406240    7.1180734840
   1.8570000000   10.7374356780    7.0933711684
   1.8600000000   10.7009830159    7.0686640732
   1.8630000000   10.6645829073    7.0439528353
   1.8660000000   10.6282355909    7.0192380578
   1.8690000000   10.5919413228    6.9945203581
   1.8720000000   10.5557003455    6.9698003373
   1.8750000000   10.5195129109    6.9450786028
   1.8780000000   10.4833791929    6.9203556814
   1.8810000000   10.4472994363    6.8956321678
   1.8840000000   10.4112738723    6.8709086405
   1.8870000000   10.3753027699    6.8461857128
   1.8900000000   10.3393862464    6.8214638438
   1.8930000000   10.3035245342    6.7967436049
   1.8960000000   10.2677178303    6.7720255294
   1.8990000000   10.2319663238    6.7473101401
   1.9020000000   10.1962702377    6.7225979910
   1.9050000000   10.1606296672    6.6978895057
   1.9080000000   10.1250447981    6.6731851961
   1.9110000000   10.0895158627    6.6484856174
   1.9140000000   10.0540429871    6.6237912168
   1.9170000000   10.0186263302    6.5991024713
   1.9200000000    9.9832660344    6.5744198391
   1.9230000000    9.9479622533    6.5497437871
   1.9260000000    9.9127151244    6.5250747638
   1.9290000000    9.8775247829    6.5004132127
   1.9320000000    9.8423913593    6.4757595704
   1.9350000000    9.8073149789    6.4511142660
   1.9380000000    9.7722957629    6.4264777219
   1.9410000000    9.7373338278    6.4018503537
   1.9440000000    9.7024292857    6.3772325702
   1.9470000000    9.6675822512    6.3526247806
   1.9500000000    9.6327928158    6.3280273682
   1.9530000000    9.5980610859    6.3034407297
   1.9560000000    9.5633871583    6.2788652493
   1.9590000000    9.5287711182    6.2543012979
   1.9620000000    9.4942130682    6.2297492614
   1.9650000000    9.4597130940    6.2052095066
   1.9680000000    9.4252712769    6.1806823938
   1.9710000000    9.3908877020    6.1561682851
   1.9740000000    9.3565624417    6.1316675276
   1.9770000000    9.3222955766    6.1071804746
   1.9800000000    9.2880871817    6.0827074719
   1.9830000000    9.2539373306    6.0582488616
   1.9860000000    9.2198460953    6.0338049821
   1.9890000000    9.1858135463    6.0093761688
   1.9920000000    9.1518397533    5.9849627537
   1.9950000000    9.1179247851    5.9605650664
   1.9980000000    9.0840687098    5.9361834335
   2.0010000000    9.0502715952    5.9118181796
   2.0040000000    9.0165335089    5.8874696271
   2.0070000000    8.9828545185    5.8631380964
   2.0100000000    8.9492346921    5.8388239067
   2.0130000000    8.9156740981    5.8145273753
   2.0160000000    8.8821728055    5.7902488188
   2.0190000000    8.8487308844    5.7659885526
   2.0220000000    8.8153484060    5.7417468915
   2.0250000000    8.7820254427    5.7175241497
   2.0280000000    8.7487620684    5.6933206413
   2.0310000000    8.7155583589    5.6691366802
   2.0340000000    8.6824143918    5.6449725804
   2.0370000000    8.6493302465    5.6208286564
   2.0400000000    8.6163060050    5.5967052230
   2.0430000000    8.5833417515    5.5726025958
   2.0460000000    8.5504375728    5.5485210912
   2.0490000000    8.5175935584    5.5244610267
   2.0520000000    8.4848098007    5.5004227209
   2.0550000000    8.4520863950    5.4764064938
   2.0580000000    8.4194234397    5.4524126670
   2.0610000000    8.3868210366    5.4284415634
   2.0640000000    8.3542792907    5.4044935079
   2.0670000000    8.3217983104    5.3805688270
   2.0700000000    8.2893782079    5.3566678495
   2.0730000000    8.2570190985    5.3327909060
   2.0760000000    8.2247211018    5.3089383293
   2.0790000000    8.1924843408    5.2851104543
   2.0820000000    8.1603089423    5.2613076185
   2.0850000000    8.1281950371    5.2375301614
   2.0880000000    8.0961427598    5.2137784250
   2.0910000000    8.0641522490    5.1900527539
   2.0940000000    8.0322236470    5.1663534949
   2.0970000000    8.0003571004    5.1426809974
   2.1000000000    7.9685527595    5.1190356133
   2.1030000000    7.9368107784    5.0954176970
   2.1060000000    7.9051313154    5.0718276052
   2.1090000000    7.8735145325    5.0482656973
   2.1120000000    7.8419605955    5.0247323350
   2.1150000000    7.8104696736    5.0012278817
   2.1180000000    7.7790419418    4.9777527059
   2.1210000000    7.7476775749    4.9543071739
   2.1240000000    7.7163767543    4.9308916575
   2.1270000000    7.6851396641    4.9075065297
   2.1300000000    7.6539664913    4.8841521656
   2.1330000000    7.6228574270    4.8608289424
   2.1360000000    7.5918126649    4.8375372388
   2.1390000000    7.5608324018    4.8142774356
   2.1420000000    7.5299168374    4.7910499150
   2.1450000000    7.4990661744    4.7678550607
   2.1480000000    7.4682806179    4.7446932579
   2.1510000000    7.4375603756    4.7215648931
   2.1540000000    7.4069056577    4.6984703538
   2.1570000000    7.3763166764    4.6754100285
   2.1600000000    7.3457936459    4.6523843064
   2.1630000000    7.3153367825    4.6293935776
   2.1660000000    7.2849463040    4.6064382324
   2.1690000000    7.2546224297    4.5835186616
   2.1720000000    7.2243653804    4.5606352562
   2.1750000000    7.1941753778    4.5377884069
   2.1780000000    7.1640526448    4.5149785045
   2.1810000000    7.1339974050    4.4922059393
   2.1840000000    7.1040098826    4.4694711010
   2.1870000000    7.0740903020    4.4467743787
   2.1900000000    7.0442388882    4.4241161605
   2.1930000000    7.0144558658    4.4014968332
   2.1960000000    6.9847414594    4.3789167827
   2.1990000000    6.9550958934    4.3563763931
   2.2020000000    6.9255193911    4.3338760469
   2.2050000000    6.8960121757    4.3114161248
   2.2080000000    6.8665744688    4.2889970055
   2.2110000000    6.8372064914    4.2666190654
   2.2140000000    6.8079084628    4.2442826786
   2.2170000000    6.7786806008    4.2219882165
   2.2200000000    6.7495231217    4.1997360480
   2.2230000000    6.7204362399    4.1775265387
   2.2260000000    6.6914201674    4.1553600516
   2.2290000000    6.6624751143    4.1332369460
   2.2320000000    6.6336012883    4.1111575781
   2.2350000000    6.6047988944    4.0891223004
   2.2380000000    6.5760681350    4.0671314618
   2.2410000000    6.5474092094    4.0451854073
   2.2440000000    6.5188223143    4.0232844780
   2.2470000000    6.4903076429    4.0014290106
   2.2500000000    6.4618653853    3.9796193380
   2.2530000000    6.4334957280    3.9578557883
   2.2560000000    6.4051988542    3.9361386855
   2.2590000000    6.3769749433    3.9144683489
   2.2620000000    6.3488241711    3.8928450929
   2.2650000000    6.3207467094    3.8712692275
   2.2680000000    6.2927427261    3.8497410576
   2.2710000000    6.2648123852    3.8282608833
   2.2740000000    6.2369558464    3.8068289997
   2.2770000000    6.2091732656    3.7854456967
   2.2800000000    6.1814647940    3.7641112593
   2.2830000000    6.1538305789    3.7428259674
   2.2860000000    6.1262707631    3.7215900954
   2.2890000000    6.0987854852    3.7004039129
   2.2920000000    6.0713748794    3.6792676839
   2.2950000000    6.0440390755    3.6581816675
   2.2980000000    6.0167781988    3.6371461173
   2.3010000000    5.9895923704    3.6161612819
   2.3040000000    5.9624817069    3.5952274046
   2.3070000000    5.9354463205    3.5743447234
   2.3100000000    5.9084863193    3.5535134713
   2.3130000000    5.8816018068    3.5327338761
   2.3160000000    5.8547928823    3.5120061605
   2.3190000000    5.8280596411    3.4913305425
   2.3220000000    5.8014021742    3.4707072346
   2.3250000000    5.7748205683    3.4501364450
   2.3280000000    5.7483149065    3.4296183766
   2.3310000000    5.7218852676    3.4091532279
   2.3340000000    5.6955317268    3.3887411928
   2.3370000000    5.6692543553    3.3683824604
   2.3400000000    5.6430532209    3.3480772156
   2.3430000000    5.6169283872    3.3278256387
   2.3460000000    5.5908799157    3.3076279066
   2.3490000000    5.5649078632    3.2874841913
   2.3520000000    5.5390122839    3.2673946611
   2.3550000000    5.5131932289    3.2473594805
   2.3580000000    5.4874507460    3.2273788103
   2.3610000000    5.4617848807    3.2074528079
   2.3640000000    5.4361956756    3.1875816273
   2.3670000000    5.4106831706    3.1677654191
   2.3700000000    5.3852474036    3.1480043310
   2.3730000000    5.3598884098    3.1282985076
   2.3760000000    5.3346062228    3.1086480910
   2.3790000000    5.3094008739    3.0890532203
   2.3820000000    5.2842723929    3.0695140326
   2.3850000000    5.2592208077    3.0500306624
   2.3880000000    5.2342461451    3.0306032421
   2.3910000000    5.2093484303    3.0112319023
   2.3940000000    5.1845276876    2.9919167718
   2.3970000000    5.1597839402    2.9726579777
   2.4000000000    5.1351172106    2.9534556456
   2.4030000000    5.1105275205    2.9343098999
   2.4060000000    5.0860148913    2.9152208639
   2.4090000000    5.0615793439    2.8961886599
   2.4120000000    5.0372208992    2.8772134093
   2.4150000000    5.0129395780    2.8582952331
   2.4180000000    4.9887354011    2.8394342516
   2.4210000000    4.9646083898    2.8206305847
   2.4240000000    4.9405585657    2.8018843524
   2.4270000000    4.9165859510    2.7831956744
   2.4300000000    4.8926905685    2.7645646707
   2.4330000000    4.8688724421    2.7459914612
   2.4360000000    4.8451315963    2.7274761666
   2.4390000000    4.8214680569    2.7090189079
   2.4420000000    4.7978818510    2.6906198065
   2.4450000000    4.7743730067    2.6722789850
   2.4480000000    4.7509415539    2.6539965664
   2.4510000000    4.7275875238    2.6357726750
   2.4540000000    4.7043109492    2.6176074359
   2.4570000000    4.6811118646    2.5995009755
   2.4600000000    4.6579903066    2.5814534214
   2.4630000000    4.6349463032    2.5634648925
   2.4660000000    4.6119799155    2.5455355397
   2.4690000000    4.5890911747    2.5276654841
   2.4720000000    4.5662801253    2.5098548590
   2.4750000000    4.5435468134    2.4921037992
   2.4780000000    4.5208912941    2.4744124474
   2.4810000000    4.4983136044    2.4567809283
   2.4840000000    4.4758138043    2.4392093888
   2.4870000000    4.4533919488    2.4216979702
   2.4900000000    4.4310480954    2.4042468157
   2.4930000000    4.4087823035    2.3868560702
   2.4960000000    4.3865946413    2.3695258867
   2.4990000000    4.3644851298    2.3522563704
   2.5020000000    4.3424539059    2.3350477422
   2.5050000000    4.3205010166    2.3179001322
   2.5080000000    4.2986265195    2.3008136810
   2.5110000000    4.2768304872    2.2837885433
   2.5140000000    4.2551129940    2.2668248754
   2.5170000000    4.2334741189    2.2499228374
   2.5200000000    4.2119138548    2.2330825034
   2.5230000000    4.1904324307    2.2163041824
   2.5260000000    4.1690298637    2.1995879716
   2.5290000000    4.1477062372    2.1829340337
   2.5320000000    4.1264616370    2.1663425337
   2.5350000000    4.1052961096    2.1498135962
   2.5380000000    4.0842098273    2.1333474718
   2.5410000000    4.0632028359    2.1169442838
   2.5440000000    4.0422752562    2.1006042301
   2.5470000000    4.0214271165    2.0843274155
   2.5500000000    4.0006585429    2.0681140424
   2.5530000000    3.9799696289    2.0519642801
   2.5560000000    3.9593604659    2.0358782953
   2.5590000000    3.9388311569    2.0198562658
   2.5620000000    3.9183817887    2.0038983528
   2.5650000000    3.8980124594    1.9880047283
   2.5680000000    3.8777232643    1.9721755614
   2.5710000000    3.8575142986    1.9564110203
   2.5740000000    3.8373856575    1.9407112730
   2.5770000000    3.8173374358    1.9250764864
   2.5800000000    3.7973697278    1.9095068267
   2.5830000000    3.7774826267    1.8940024587
   2.5860000000    3.7576762253    1.8785635461
   2.5890000000    3.7379506151    1.8631902510
   2.5920000000    3.7183058805    1.8478827281
   2.5950000000    3.6987421226    1.8326411482
   2.5980000000    3.6792594231    1.8174656624
   2.6010000000    3.6598578679    1.8023564256
   2.6040000000    3.6405375410    1.7873135906
   2.6070000000    3.6212985246    1.7723373076
   2.6100000000    3.6021409093    1.7574277350
   2.6130000000    3.5830647516    1.7425849968
   2.6160000000    3.5640701370    1.7278092457
   2.6190000000    3.5451571381    1.7131006207
   2.6220000000    3.5263258214    1.6984592546
   2.6250000000    3.5075762602    1.6838852867
   2.6280000000    3.4889085151    1.6693788431
   2.6310000000    3.4703226467    1.6549400495
   2.6340000000    3.4518187123    1.6405690280
   2.6370000000    3.4333967655    1.6262658968
   2.6400000000    3.4150568568    1.6120307700
   2.6430000000    3.3967990324    1.5978637579
   2.6460000000    3.3786233351    1.5837649664
   2.6490000000    3.3605298035    1.5697344972
   2.6520000000    3.3425184723    1.5557724475
   2.6550000000    3.3245893720    1.5418789100
   2.6580000000    3.3067425288    1.5280539729
   2.6610000000    3.2889779645    1.5142977196
   2.6640000000    3.2712956967    1.5006102289
   2.6670000000    3.2536957384    1.4869915744
   2.6700000000    3.2361780978    1.4734418251
   2.6730000000    3.2187427787    1.4599610449
   2.6760000000    3.2013897803    1.4465492928
   2.6790000000    3.1841190967    1.4332066225
   2.6820000000    3.1669307175    1.4199330827
   2.6850000000    3.1498246274    1.4067287170
   2.6880000000    3.1328008061    1.3935935636
   2.6910000000    3.1158592288    1.3805276558
   2.6940000000    3.0989998652    1.3675310213
   2.6970000000    3.0822226807    1.3546036830
   2.7000000000    3.0655276355    1.3417456582
   2.7030000000    3.0489146847    1.3289569591
   2.7060000000    3.0323837790    1.3162375929
   2.7090000000    3.0159348638    1.3035875612
   2.7120000000    2.9995678797    1.2910068609
   2.7150000000    2.9832827628    1.2784954833
   2.7180000000    2.9670794440    1.2660534150
   2.7210000000    2.9509578498    1.2536806373
   2.7240000000    2.9349179018    1.2413771267
   2.7270000000    2.9189595171    1.2291428548
   2.7300000000    2.9030826082    1.2169777880
   2.7330000000    2.8872870830    1.2048818883
   2.7360000000    2.8715728451    1.1928551127
   2.7390000000    2.8559397937    1.1808974138
   2.7420000000    2.8403878240    1.1690087396
   2.7450000000    2.8249168265    1.1571890334
   2.7480000000    2.8095266882    1.1454382345
   2.7510000000    2.7942172918    1.1337562778
   2.7540000000    2.7789885162    1.1221430939
   2.7570000000    2.7638402366    1.1105986097
   2.7600000000    2.7487723245    1.0991227479
   2.7630000000    2.7337846480    1.0877154275
   2.7660000000    2.7188770716    1.0763765639
   2.7690000000    2.7040494567    1.0651060687
   2.7720000000    2.6893016614    1.0539038503
   2.7750000000    2.6746335409    1.0427698137
   2.7780000000    2.6600449475    1.0317038609
   2.7810000000    2.6455357305    1.0207058905
   2.7840000000    2.6311057370    1.0097757986
   2.7870000000    2.6167548111    0.9989134784
   2.7900000000    2.6024827949    0.9881188203
   2.7930000000    2.5882895281    0.9773917124
   2.7960000000    2.5741748486    0.9667320406
   2.7990000000    2.5601385918    0.9561396882
   2.8020000000    2.5461805915    0.9456145363
   2.8050000000    2.5323006803    0.9351564650
